Device Name (ID),Alarm Type,Fleet,Alarm Status,Begin Time,Start position,End Time,End position,Start details,End Details,Start Speed,End Speed,Reporting time,Alarm duration,Re-upload,Process User,Process Time,Process memo,Remark
VDE-808_EVO(6062891449),Storage Error,HAGEMSA,Alarm End,21/01/2026 08:29:45,"-71.2892,-16.018005",21/01/2026 08:29:45,"-71.2892,-16.018005","NO:sd3 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:16",,39.22 km/h,39.22 km/h,21/01/2026 08:32:10,0 s,Yes,,,,Pending
M8G-846_EVO4(9053066564),Storage Error,RANSA-YANACOCHA,Alarm End,21/01/2026 08:29:33,"-78.594543,-7.047665",21/01/2026 08:29:33,"-78.594543,-7.047665",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 08:29:33,0 s,No,,,,Pending
CDL-761_EVO(6063460392),Storage Error,HAGEMSA_BAMBAS,Alarm End,21/01/2026 08:29:23,"-72.152542,-14.090723",21/01/2026 08:29:23,"-72.152542,-14.090723",NO:sd3 ; State:L1_Lost ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:29:25,0 s,No,,,,Pending
M1A-834_EVO4(6063459196),Storage Error,YANACOCHA_CAMIONETAS,Alarm End,21/01/2026 08:29:23,"-78.549141,-6.989577",21/01/2026 08:29:23,"-78.549141,-6.989577",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 08:29:25,0 s,No,,,,Pending
M1A-834_EVO4(6063459196),Storage Error,YANACOCHA_CAMIONETAS,Alarm End,21/01/2026 08:29:21,"-78.549141,-6.989577",21/01/2026 08:29:21,"-78.549141,-6.989577",NO:hdd ; State:L1_Damage ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 08:29:24,0 s,No,,,,Pending
BKP-781_EVO4(9050384549),Storage Error,RANSA-YANACOCHA,Alarm End,21/01/2026 08:29:20,"-79.346939,-7.649173",21/01/2026 08:29:20,"-79.346939,-7.649173","NO:sd1 ; State:L1_There are too many bad blocks in disk video storage, more than 20% ; satellites:16",,67.85 km/h,67.85 km/h,21/01/2026 08:29:20,0 s,No,,,,Pending
AVJ-875_EVO4(3070287939),Storage Error,NEGERIB,Alarm End,21/01/2026 08:29:16,"-78.311333,-9.471262",21/01/2026 08:29:16,"-78.311333,-9.471262",NO:sd1 ; State:L1_Damage ; satellites:14,,0.0 km/h,0.0 km/h,21/01/2026 08:29:17,0 s,No,,,,Pending
BRT-883_EVO(3070267121),Storage Error,NOATUM,Alarm End,21/01/2026 08:29:14,"-75.075806,-15.14691",21/01/2026 08:29:14,"-75.075806,-15.14691","NO:HDD ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:18",,21.55 km/h,21.55 km/h,21/01/2026 08:29:15,0 s,No,,,,Pending
AZM-732_EVO4(9053069196),Storage Error,NUMAY,Alarm End,21/01/2026 08:28:56,"-79.464584,-7.304547",21/01/2026 08:28:56,"-79.464584,-7.304547",NO:sd1 ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:28:56,0 s,No,,,,Pending
D7J-943_EVO4(3070904947),Storage Error,ISELT,Alarm End,21/01/2026 08:28:54,"-76.858505,-12.266249",21/01/2026 08:28:54,"-76.858505,-12.266249",NO:sd1 ; State:L3_Cannot overwrite ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 08:28:56,0 s,No,,,,Pending
BKI-833_EVO(8045167306),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 08:28:54,"-76.238808,-10.816042",21/01/2026 08:28:54,"-76.238808,-10.816042","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:16",,68.76 km/h,68.76 km/h,21/01/2026 08:28:56,0 s,No,,,,Pending
T7Z-379_EVO4(3072926948),Storage Error,MARCEL YOPLA,Alarm End,21/01/2026 08:28:48,"-78.097343,-7.845582",21/01/2026 08:28:48,"-78.097343,-7.845582",NO:sd1 ; State:L3_Cannot overwrite ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 08:28:54,0 s,No,,,,Pending
VDE-744_EVO(8042338363),Storage Error,HAGEMSA,Alarm End,21/01/2026 08:28:44,"-71.326668,-16.04627",21/01/2026 08:28:44,"-71.326668,-16.04627","NO:hdd ; State:L2_The disk is written slowly, causing the cached data to be overwritten ; satellites:13",,61.25 km/h,61.25 km/h,21/01/2026 09:39:56,0 s,Yes,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 08:28:44,"-74.945137,-13.371385",21/01/2026 08:28:44,"-74.945137,-13.371385",NO:hdd ; State:L1_Damage ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 09:54:24,0 s,Yes,,,,Pending
VAM-919_EVO4(8048892462),Storage Error,PERUTRUCKS,Alarm End,21/01/2026 08:28:28,"-71.330971,-17.684708",21/01/2026 08:28:28,"-71.330971,-17.684708",NO:sd1 ; State:L1_Lost ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 08:28:50,0 s,No,,,,Pending
BEF-877_EVO(6062899293),Storage Error,HAGEMSA,Alarm End,21/01/2026 08:28:26,"-71.747284,-14.649718",21/01/2026 08:28:26,"-71.747284,-14.649718",NO:sd3 ; State:L1_Lost ; satellites:19,,33.94 km/h,33.94 km/h,21/01/2026 09:01:36,0 s,Yes,,,,Pending
VCW-924_EVO4(9053063777),Storage Error,TRANSMDICAS,Alarm End,21/01/2026 08:28:16,"0.0,0.0",21/01/2026 08:28:16,"0.0,0.0",NO:sd1 ; State:L1_Damage ; satellites:0,,0.0 km/h,0.0 km/h,21/01/2026 08:41:11,0 s,Yes,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 08:28:15,"-76.150291,-13.241652",21/01/2026 08:28:15,"-76.150291,-13.241652",NO:HDD ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:28:49,0 s,No,,,,Pending
M7V-708_EVO4(9053081076),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:28:01,"-78.594536,-7.047662",21/01/2026 08:28:01,"-78.594536,-7.047662","NO:hdd ; State:L1_There are too many bad blocks in disk video storage, more than 20% ; satellites:8",,0.0 km/h,0.0 km/h,21/01/2026 08:28:01,0 s,No,,,,Pending
BZH-848_EVO(8042318126),Storage Error,NOATUM,Alarm End,21/01/2026 08:27:59,"-72.099174,-17.002632",21/01/2026 08:27:59,"-72.099174,-17.002632",NO:hdd ; State:L1_Lost ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 08:28:01,0 s,No,,,,Pending
BPA-814_EVO4(9053087768),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 08:27:54,"-78.594048,-7.047785",21/01/2026 08:27:54,"-78.594048,-7.047785",NO:sd1 ; State:L1_Damage ; satellites:12,,6.91 km/h,6.91 km/h,21/01/2026 08:27:55,0 s,No,,,,Pending
D7J-943_EVO4(3070904947),Storage Error,ISELT,Alarm End,21/01/2026 08:27:54,"-76.858505,-12.266249",21/01/2026 08:27:54,"-76.858505,-12.266249",NO:sd1 ; State:L3_Cannot overwrite ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 08:27:55,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 08:27:54,"-76.150291,-13.241652",21/01/2026 08:27:54,"-76.150291,-13.241652",NO:HDD ; State:L1_Disk failure ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:27:56,0 s,No,,,,Pending
AVP-736_EVO(8045666471),Storage Error,SERVOSA,Alarm End,21/01/2026 08:27:49,"-71.578957,-16.356556",21/01/2026 08:27:49,"-71.578957,-16.356556","NO:HDD ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:13",,0.0 km/h,0.0 km/h,21/01/2026 08:28:18,0 s,No,,,,Pending
AVP-736_EVO(8045666471),Storage Error,SERVOSA,Alarm End,21/01/2026 08:27:49,"-71.578957,-16.356556",21/01/2026 08:27:49,"-71.578957,-16.356556","NO:HDD ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:13",,0.0 km/h,0.0 km/h,21/01/2026 08:41:17,0 s,Yes,,,,Pending
T7Z-379_EVO4(3072926948),Storage Error,MARCEL YOPLA,Alarm End,21/01/2026 08:27:48,"-78.097343,-7.845582",21/01/2026 08:27:48,"-78.097343,-7.845582",NO:sd1 ; State:L3_Cannot overwrite ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 08:27:53,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:27:42,"-78.693268,-8.491195",21/01/2026 08:27:42,"-78.693268,-8.491195",NO:hdd ; State:L1_Lost ; satellites:18,,44.06 km/h,44.06 km/h,21/01/2026 08:27:58,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:27:40,"-78.693298,-8.491088",21/01/2026 08:27:40,"-78.693298,-8.491088",NO:hdd ; State:L1_Damage ; satellites:18,,44.51 km/h,44.51 km/h,21/01/2026 08:27:51,0 s,No,,,,Pending
F4D-855_EVO4(8045147720),Storage Error,Primax_Gas,Alarm End,21/01/2026 08:27:28,"-77.081726,-12.05118",21/01/2026 08:27:28,"-77.081726,-12.05118",NO:sd1 ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:27:28,0 s,No,,,,Pending
VCR-947_EVO(6062890573),Storage Error,PEDUBAL,Alarm End,21/01/2026 08:27:18,"-71.585732,-16.34383",21/01/2026 08:27:18,"-71.585732,-16.34383",NO:sd1 ; State:L1_Damage ; satellites:15,,18.98 km/h,18.98 km/h,21/01/2026 08:27:27,0 s,No,,,,Pending
VCR-947_EVO(6062890573),Storage Error,PEDUBAL,Alarm End,21/01/2026 08:27:18,"-71.585732,-16.34383",21/01/2026 08:27:18,"-71.585732,-16.34383",NO:hdd ; State:L1_Damage ; satellites:15,,18.98 km/h,18.98 km/h,21/01/2026 08:27:27,0 s,No,,,,Pending
VCR-947_EVO(6062890573),Storage Error,PEDUBAL,Alarm End,21/01/2026 08:27:08,"-71.585991,-16.343668",21/01/2026 08:27:08,"-71.585991,-16.343668",NO:hdd ; State:L1_Damage ; satellites:15,,15.35 km/h,15.35 km/h,21/01/2026 08:27:11,0 s,No,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 08:27:08,"-74.943909,-13.371687",21/01/2026 08:27:08,"-74.943909,-13.371687",NO:hdd ; State:L1_Damage ; satellites:16,,50.72 km/h,50.72 km/h,21/01/2026 09:54:24,0 s,Yes,,,,Pending
ASF-726_EVO4(8047700427),Storage Error,RANSA_PETROTAL,Alarm End,21/01/2026 08:27:02,"-74.61869,-8.401135",21/01/2026 08:27:02,"-74.61869,-8.401135",NO:sd1 ; State:L1_Damage ; satellites:6,,0.0 km/h,0.0 km/h,21/01/2026 08:27:02,0 s,No,,,,Pending
M7V-708_EVO4(9053081076),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:27:00,"-78.594536,-7.047662",21/01/2026 08:27:00,"-78.594536,-7.047662",NO:sd1 ; State:L1_Lost ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 08:27:00,0 s,No,,,,Pending
AVP-736_EVO(8045666471),Storage Error,SERVOSA,Alarm End,21/01/2026 08:26:42,"-71.578957,-16.356556",21/01/2026 08:26:42,"-71.578957,-16.356556",NO:HDD ; State:L1_Lost ; satellites:13,,0.0 km/h,0.0 km/h,21/01/2026 08:41:16,0 s,Yes,,,,Pending
M8G-846_EVO4(9053066564),Storage Error,RANSA-YANACOCHA,Alarm End,21/01/2026 08:26:39,"-78.594543,-7.047665",21/01/2026 08:26:39,"-78.594543,-7.047665",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 08:26:39,0 s,No,,,,Pending
T7Z-379_EVO4(3072926948),Storage Error,MARCEL YOPLA,Alarm End,21/01/2026 08:26:32,"-78.097343,-7.845582",21/01/2026 08:26:32,"-78.097343,-7.845582",NO:sd1 ; State:L3_Cannot overwrite ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 08:26:38,0 s,No,,,,Pending
BWX-836_EVO(9053659327),Storage Error,TRANSCORD,Alarm End,21/01/2026 08:26:25,"-75.080429,-15.136315",21/01/2026 08:26:25,"-75.080429,-15.136315","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:7",,0.0 km/h,0.0 km/h,21/01/2026 08:26:27,0 s,No,,,,Pending
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 08:26:22,"-78.550941,-6.99165",21/01/2026 08:26:22,"-78.550941,-6.99165",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:26:23,0 s,No,,,,Pending
BKB-725_EVO4(8047703033),Storage Error,TRANSMI,Alarm End,21/01/2026 08:26:17,"-76.981918,-12.08458",21/01/2026 08:26:17,"-76.981918,-12.08458",NO:hdd ; State:L3_Cannot overwrite ; satellites:10,,35.39 km/h,35.39 km/h,21/01/2026 08:26:19,0 s,No,,,,Pending
BAI-835_EVO4(6063455566),Storage Error,RENOVA - YANACOCHA,Alarm End,21/01/2026 08:26:13,"-74.943939,-15.22585",21/01/2026 08:26:13,"-74.943939,-15.22585",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 08:26:13,0 s,No,,,,Pending
VDU-835_EVO(6062891233),Storage Error,M&P,Alarm End,21/01/2026 08:26:10,"-71.579704,-16.403698",21/01/2026 08:26:10,"-71.579704,-16.403698",NO:hdd ; State:L1_Lost ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 08:26:12,0 s,No,,,,Pending
AVP-736_EVO(8045666471),Storage Error,SERVOSA,Alarm End,21/01/2026 08:26:08,"-71.578957,-16.356556",21/01/2026 08:26:08,"-71.578957,-16.356556",NO:HDD ; State:L1_Lost ; satellites:13,,0.0 km/h,0.0 km/h,21/01/2026 08:41:15,0 s,Yes,,,,Pending
BBB-941_EVO4(6063460574),Storage Error,RENOVA,Alarm End,21/01/2026 08:25:48,"-74.944046,-15.22575",21/01/2026 08:25:48,"-74.944046,-15.22575",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 08:25:49,0 s,No,,,,Pending
AVP-736_EVO(8045666471),Storage Error,SERVOSA,Alarm End,21/01/2026 08:25:35,"-71.578957,-16.356556",21/01/2026 08:25:35,"-71.578957,-16.356556",NO:HDD ; State:L1_Lost ; satellites:13,,0.0 km/h,0.0 km/h,21/01/2026 08:41:15,0 s,Yes,,,,Pending
VDJ-730_EVO(8048847243),Storage Error,TRANSALTISA,Alarm End,21/01/2026 08:25:30,"-72.105095,-17.007627",21/01/2026 08:25:30,"-72.105095,-17.007627","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:14",,0.0 km/h,0.0 km/h,21/01/2026 08:25:33,0 s,No,,,,Pending
VCV-769_EVO(8045170300),Storage Error,ELIO,Alarm End,21/01/2026 08:25:15,"-74.598381,-8.395967",21/01/2026 08:25:15,"-74.598381,-8.395967","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:11",,0.0 km/h,0.0 km/h,21/01/2026 08:38:35,0 s,Yes,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 08:25:14,"-74.942978,-13.367962",21/01/2026 08:25:14,"-74.942978,-13.367962",NO:hdd ; State:L1_Lost ; satellites:16,,41.66 km/h,41.66 km/h,21/01/2026 09:54:24,0 s,Yes,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 08:25:12,"-74.942993,-13.367772",21/01/2026 08:25:12,"-74.942993,-13.367772",NO:hdd ; State:L1_Damage ; satellites:15,,37.88 km/h,37.88 km/h,21/01/2026 09:54:24,0 s,Yes,,,,Pending
BZI-150_EVO(5048956161),Storage Error,TPP,Alarm End,21/01/2026 08:25:10,"-71.578972,-16.401674",21/01/2026 08:25:10,"-71.578972,-16.401674",NO:sd1 ; State:L1_Lost ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 08:25:12,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 08:25:05,"-76.150291,-13.241652",21/01/2026 08:25:05,"-76.150291,-13.241652",NO:HDD ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:25:12,0 s,No,,,,Pending
TAF-924_EVO(8046893561),Storage Error,SERVOSA,Alarm End,21/01/2026 08:25:04,"-71.137268,-15.297011",21/01/2026 08:25:04,"-71.137268,-15.297011",NO:HDD ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:12,,17.94 km/h,17.94 km/h,21/01/2026 08:25:05,0 s,No,,,,Pending
VAZ-947_EVO(8045668071),Storage Error,TRANSPVIVA,Alarm End,21/01/2026 08:25:03,"-71.32534,-14.918821",21/01/2026 08:25:03,"-71.32534,-14.918821",NO:sd1 ; State:L1_Lost ; satellites:13,,0.0 km/h,0.0 km/h,21/01/2026 08:25:04,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:25:00,"-78.705536,-8.47724",21/01/2026 08:25:00,"-78.705536,-8.47724",NO:hdd ; State:L1_Damage ; satellites:17,,61.51 km/h,61.51 km/h,21/01/2026 08:26:28,0 s,No,,,,Pending
BSE-825_EVO(9053657917),Storage Error,SERVOSA,Alarm End,21/01/2026 08:24:48,"-71.136833,-15.298014",21/01/2026 08:24:48,"-71.136833,-15.298014",NO:sd1 ; State:L2_Disk pauses to write video: 3 consecutive pauses will be reported once ; satellites:14,,17.53 km/h,17.53 km/h,21/01/2026 08:24:57,0 s,No,,,,Pending
BVB-905_EVO4(9053082546),Storage Error,GEOTEC_YANACOCHA,Alarm End,21/01/2026 08:24:48,"-78.564873,-6.996948",21/01/2026 08:24:48,"-78.564873,-6.996948",NO:sd1 ; State:L1_Damage ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 08:29:04,0 s,Yes,,,,Pending
BVB-905_EVO4(9053082546),Storage Error,GEOTEC_YANACOCHA,Alarm End,21/01/2026 08:24:48,"-78.564873,-6.996948",21/01/2026 08:24:48,"-78.564873,-6.996948",NO:hdd ; State:L1_Damage ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 08:29:05,0 s,Yes,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 08:24:44,"-76.150291,-13.241652",21/01/2026 08:24:44,"-76.150291,-13.241652",NO:HDD ; State:L1_Disk failure ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:24:46,0 s,No,,,,Pending
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 08:24:40,"-78.550941,-6.99165",21/01/2026 08:24:40,"-78.550941,-6.99165",NO:sd1 ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:24:41,0 s,No,,,,Pending
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 08:24:40,"-78.550941,-6.99165",21/01/2026 08:24:40,"-78.550941,-6.99165",NO:hdd ; State:L1_Lost ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 08:24:41,0 s,No,,,,Pending
CDL-799_EVO(8048858224),Storage Error,HAGEMSA_BAMBAS,Alarm End,21/01/2026 08:24:27,"-71.578964,-16.379427",21/01/2026 08:24:27,"-71.578964,-16.379427",NO:sd4 ; State:L1_Lost ; satellites:11,,33.33 km/h,33.33 km/h,21/01/2026 08:24:35,0 s,No,,,,Pending
VCR-947_EVO(6062890573),Storage Error,PEDUBAL,Alarm End,21/01/2026 08:24:20,"-71.592094,-16.336727",21/01/2026 08:24:20,"-71.592094,-16.336727",NO:sd1 ; State:L1_Damage ; satellites:15,,59.86 km/h,59.86 km/h,21/01/2026 08:24:29,0 s,No,,,,Pending
VCR-947_EVO(6062890573),Storage Error,PEDUBAL,Alarm End,21/01/2026 08:24:20,"-71.592094,-16.336727",21/01/2026 08:24:20,"-71.592094,-16.336727",NO:hdd ; State:L1_Damage ; satellites:15,,59.86 km/h,59.86 km/h,21/01/2026 08:24:29,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 08:24:17,"-79.28643,-7.745267",21/01/2026 08:24:17,"-79.28643,-7.745267",NO:hdd ; State:L1_Lost ; satellites:15,,45.36 km/h,45.36 km/h,21/01/2026 08:24:18,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 08:24:16,"-79.286583,-7.745087",21/01/2026 08:24:16,"-79.286583,-7.745087",NO:hdd ; State:L1_Damage ; satellites:15,,45.39 km/h,45.39 km/h,21/01/2026 08:24:17,0 s,No,,,,Pending
T9W-892_EVO4(6063461036),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:24:16,"-78.597328,-8.97538",21/01/2026 08:24:16,"-78.597328,-8.97538",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:18,,35.42 km/h,35.42 km/h,21/01/2026 09:28:31,0 s,Yes,,,,Pending
T6I-475_EVO4(9050383376),Storage Error,DIVINO SALVADOR,Alarm Start,21/01/2026 08:24:10,"-78.508202,-6.97303",,,NO:sd2 ; State:L1_Damage ; satellites:14,,34.96 km/h,,21/01/2026 08:24:11,0 s,No,,,,Pending
VCR-947_EVO(6062890573),Storage Error,PEDUBAL,Alarm End,21/01/2026 08:24:09,"-71.592918,-16.335207",21/01/2026 08:24:09,"-71.592918,-16.335207",NO:hdd ; State:L1_Damage ; satellites:15,,62.25 km/h,62.25 km/h,21/01/2026 08:24:13,0 s,No,,,,Pending
T8P-896_EVO4(6063458222),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:24:08,"-78.487755,-7.176667",21/01/2026 08:24:08,"-78.487755,-7.176667",NO:sd1 ; State:L1_Damage ; satellites:4,,0.0 km/h,0.0 km/h,21/01/2026 08:24:08,0 s,No,,,,Pending
T8P-896_EVO4(6063458222),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:24:08,"-78.487755,-7.176667",21/01/2026 08:24:08,"-78.487755,-7.176667",NO:hdd ; State:L1_Damage ; satellites:4,,0.0 km/h,0.0 km/h,21/01/2026 08:24:08,0 s,No,,,,Pending
CCB-733_EVO4(6063461143),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 08:24:04,"-79.556953,-7.405367",21/01/2026 08:24:04,"-79.556953,-7.405367",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:18,,34.15 km/h,34.15 km/h,21/01/2026 09:49:09,0 s,Yes,,,,Pending
T8P-896_EVO4(6063458222),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:24:03,"-78.487755,-7.176667",21/01/2026 08:24:03,"-78.487755,-7.176667",NO:hdd ; State:L1_Lost ; satellites:4,,0.0 km/h,0.0 km/h,21/01/2026 08:24:04,0 s,No,,,,Pending
T8P-896_EVO4(6063458222),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:24:02,"-78.487755,-7.176667",21/01/2026 08:24:02,"-78.487755,-7.176667",NO:hdd ; State:L1_Damage ; satellites:4,,0.0 km/h,0.0 km/h,21/01/2026 08:24:02,0 s,No,,,,Pending
M8A-725_EVO4(6063459287),Storage Error,SAGITARIO,Alarm End,21/01/2026 08:24:02,"-78.557968,-6.988043",21/01/2026 08:24:02,"-78.557968,-6.988043",NO:sd1 ; State:L1_Lost ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 08:24:03,0 s,No,,,,Pending
AZN-810_EVO4(9053084286),Storage Error,MULTITRAC,Alarm End,21/01/2026 08:23:55,"-78.594116,-7.0476",21/01/2026 08:23:55,"-78.594116,-7.0476",NO:hdd ; State:L1_Damage ; satellites:12,,9.37 km/h,9.37 km/h,21/01/2026 08:23:55,0 s,No,,,,Pending
BTI-727_EVO4(8048897735),Storage Error,SECURITAS,Alarm End,21/01/2026 08:23:55,"-78.471077,-6.97015",21/01/2026 08:23:55,"-78.471077,-6.97015",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:16,,31.87 km/h,31.87 km/h,21/01/2026 08:23:56,0 s,No,,,,Pending
BTI-727_EVO4(8048897735),Storage Error,SECURITAS,Alarm End,21/01/2026 08:23:55,"-78.471077,-6.97015",21/01/2026 08:23:55,"-78.471077,-6.97015",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:16,,31.87 km/h,31.87 km/h,21/01/2026 08:23:57,0 s,No,,,,Pending
BEQ-874_EVO(9053658055),Storage Error,CONSORCIO JULIO,Alarm End,21/01/2026 08:23:41,"-71.138893,-15.282603",21/01/2026 08:23:41,"-71.138893,-15.282603","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:15",,38.99 km/h,38.99 km/h,21/01/2026 08:23:42,0 s,No,,,,Pending
APA-922_EVO(6062897107),Storage Error,M&P_ORICA,Alarm End,21/01/2026 08:23:38,"-70.901657,-17.647402",21/01/2026 08:23:38,"-70.901657,-17.647402",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 08:23:39,0 s,No,,,,Pending
V9T-716_EVO(9053655325),Storage Error,HAZMAVIL,Alarm End,21/01/2026 08:23:37,"-71.325218,-14.918248",21/01/2026 08:23:37,"-71.325218,-14.918248",NO:sd1 ; State:L1_Lost ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 08:23:39,0 s,No,,,,Pending
BDU-930_EVO4(3070264789),Storage Error,MANCARGO,Alarm End,21/01/2026 08:23:29,"-76.030296,-13.9066",21/01/2026 08:23:29,"-76.030296,-13.9066",NO:hdd ; State:L1_Damage ; satellites:17,,61.75 km/h,61.75 km/h,21/01/2026 08:23:30,0 s,No,,,,Pending
BDU-930_EVO4(3070264789),Storage Error,MANCARGO,Alarm End,21/01/2026 08:23:25,"-76.029694,-13.906732",21/01/2026 08:23:25,"-76.029694,-13.906732",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:17,,61.54 km/h,61.54 km/h,21/01/2026 08:23:26,0 s,No,,,,Pending
BKB-725_EVO4(8047703033),Storage Error,TRANSMI,Alarm End,21/01/2026 08:22:42,"-76.973862,-12.07267",21/01/2026 08:22:42,"-76.973862,-12.07267",NO:hdd ; State:L3_Cannot overwrite ; satellites:9,,23.1 km/h,23.1 km/h,21/01/2026 08:22:44,0 s,No,,,,Pending
